id,lat,lng,unverified,description,season_start,season_stop,no_season,quality_rating,yield_rating,author,address,city,state,country,created_at,updated_at,access,import_link,muni,types
32647,37.853001,-122.259378,true,[1x] Hawthorn sp (Crataegus sp) @ 2350 Woolsey St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:55 UTC,2016-12-02 01:48:20 UTC,,http://fallingfruit.org/imports/79,true,{Hawthorn}
32648,37.854673,-122.261089,true,[1x] Hawthorn sp (Crataegus sp) @ 2320 Webster St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:55 UTC,2016-12-03 01:26:37 UTC,,http://fallingfruit.org/imports/79,true,{Hawthorn}
32696,37.854062,-122.244657,true,[1x] Hawthorn sp (Crataegus sp) @ Parkside Strip,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:56 UTC,2016-12-08 03:20:29 UTC,,http://fallingfruit.org/imports/79,true,{Hawthorn}
32699,37.853667,-122.267938,true,[1x] Hawthorn sp (Crataegus sp) @ 2003 Essex St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:56 UTC,2016-12-08 20:53:27 UTC,,http://fallingfruit.org/imports/79,true,{Hawthorn}
32717,37.85441,-122.240826,false,[1x] Persimmon (Diospyros virginiana) @ 94 El Camino Real,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:56 UTC,2016-12-03 13:04:45 UTC,,http://fallingfruit.org/imports/79,true,"{""American persimmon""}"
32768,37.853192,-122.241327,false,[1x] Edible Loquat (Eriobotrya japonica) @ 185 The Uplands,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:56 UTC,2016-12-02 06:51:40 UTC,,http://fallingfruit.org/imports/79,true,{Loquat}
32781,37.856077,-122.264534,false,[1x] Edible Loquat (Eriobotrya japonica) @ 2925 Wheeler St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:56 UTC,2016-12-05 19:07:21 UTC,,http://fallingfruit.org/imports/79,true,{Loquat}
32847,37.852474,-122.247421,false,[1x] Brush Cherry (Eugenia paniculata),,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-08 16:17:02 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32864,37.851246,-122.296127,false,[1x] Brush Cherry (Eugenia paniculata) @ Aquatic Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-09 03:00:07 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32867,37.850793,-122.296006,false,[1x] Brush Cherry (Eugenia paniculata) @ Aquatic Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-02 19:03:46 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32868,37.850859,-122.296053,false,[1x] Brush Cherry (Eugenia paniculata) @ Aquatic Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-08 12:18:36 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32869,37.850741,-122.296003,false,[1x] Brush Cherry (Eugenia paniculata) @ Aquatic Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-03 17:34:56 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32870,37.850772,-122.296033,false,[1x] Brush Cherry (Eugenia paniculata) @ Aquatic Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-05 15:05:46 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32871,37.850707,-122.295964,false,[1x] Brush Cherry (Eugenia paniculata) @ Aquatic Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-03 13:04:46 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32872,37.851189,-122.296146,false,[1x] Brush Cherry (Eugenia paniculata) @ Aquatic Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-07 00:12:48 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32873,37.850811,-122.296005,false,[1x] Brush Cherry (Eugenia paniculata) @ Aquatic Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-02 10:26:07 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32876,37.850691,-122.295958,false,[1x] Brush Cherry (Eugenia paniculata) @ Aquatic Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-07 18:06:04 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32910,37.854189,-122.246657,false,[1x] Brush Cherry (Eugenia paniculata) @ Parkside Strip,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-07 09:01:28 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32911,37.854167,-122.246665,false,[1x] Brush Cherry (Eugenia paniculata) @ Parkside Strip,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-01 17:47:21 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32937,37.85134,-122.283352,false,"[1x] Brush Cherry (Eugenia paniculata) @ 3040 Mabel St

Once the fruits turn blue or purple, they are ready to harvest by simply plucking them from the branch.",July,September,false,,,City of Berkeley,"3040 Mabel St, Berkeley, CA 94702, USA",Berkeley,California,United States,2013-02-17 04:00:57 UTC,2025-05-04 05:11:00 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32940,37.853121,-122.293947,false,[1x] Brush Cherry (Eugenia paniculata) @ 765 Heinz Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:57 UTC,2016-12-05 23:05:09 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32945,37.85309,-122.294098,false,[1x] Brush Cherry (Eugenia paniculata) @ 765 Heinz Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:58 UTC,2016-12-03 06:02:13 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32946,37.853214,-122.293473,false,[1x] Brush Cherry (Eugenia paniculata) @ 775 Heinz Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:58 UTC,2016-12-05 10:24:31 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32947,37.853141,-122.293815,false,[1x] Brush Cherry (Eugenia paniculata) @ 775 Heinz Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:58 UTC,2016-12-03 13:04:09 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32954,37.850934,-122.296047,false,"[1x] Brush Cherry (Eugenia paniculata) @ Aquatic Park

Once the fruits turn blue or purple, they are ready to harvest by simply plucking them from the branch.",July,September,false,,,City of Berkeley,"2925-2945 Bolivar Dr, Berkeley, CA 94710, USA",Berkeley,California,United States,2013-02-17 04:00:58 UTC,2025-05-04 05:10:58 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
32967,37.85307,-122.29417,false,"[1x] Brush Cherry (Eugenia paniculata) @ 765 Heinz Ave

Once the fruits turn blue or purple, they are ready to harvest by simply plucking them from the branch.",July,September,false,,,City of Berkeley,"745 Heinz Ave, Berkeley, CA 94710, USA",Berkeley,California,United States,2013-02-17 04:00:58 UTC,2025-05-04 05:10:57 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
33087,37.851454,-122.281876,false,[1x] Pineapple Guava (Feijoa sellowiana) @ 1331 Haskell St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:59 UTC,2016-12-08 06:08:02 UTC,,http://fallingfruit.org/imports/79,true,{Feijoa}
33088,37.854149,-122.288853,false,[1x] Pineapple Guava (Feijoa sellowiana) @ 1025 Heinz Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:59 UTC,2016-12-07 17:23:18 UTC,,http://fallingfruit.org/imports/79,true,{Feijoa}
33130,37.853881,-122.260859,false,[1x] Edible Fig (Ficus carica) @ Halcyon Commons,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:59 UTC,2016-12-09 14:40:06 UTC,,http://fallingfruit.org/imports/79,true,"{""Common fig""}"
33137,37.853161,-122.261803,false,[1x] Edible Fig (Ficus carica) @ 3109 Deakin St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:59 UTC,2016-12-02 07:54:51 UTC,,http://fallingfruit.org/imports/79,true,"{""Common fig""}"
33143,37.856408,-122.245225,false,[1x] Edible Fig (Ficus carica) @ 56 Hazel Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:59 UTC,2016-12-07 17:23:19 UTC,,http://fallingfruit.org/imports/79,true,"{""Common fig""}"
33244,37.856431,-122.262347,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2921 Deakin St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-02 19:27:10 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33259,37.851565,-122.249216,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 6450 Mystic St,,,,,,City of Berkeley,,Oakland,California,United States,2013-02-17 04:01:00 UTC,2016-12-09 15:00:51 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33261,37.853324,-122.240651,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 205 The Uplands,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-03 14:27:08 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33262,37.853185,-122.241404,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 185 The Uplands,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-03 00:42:27 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33269,37.851453,-122.249579,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 6422 Mystic St,,,,,,City of Berkeley,,Oakland,California,United States,2013-02-17 04:01:00 UTC,2016-12-02 06:08:20 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33271,37.851436,-122.249623,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 6422 Mystic St,,,,,,City of Berkeley,,Oakland,California,United States,2013-02-17 04:01:00 UTC,2016-12-06 09:57:27 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33272,37.851871,-122.244945,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2 Roslyn Ct,,,,,,City of Berkeley,,Oakland,California,United States,2013-02-17 04:01:00 UTC,2016-12-01 10:31:42 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33277,37.851418,-122.249686,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 6422 Mystic St,,,,,,City of Berkeley,,Oakland,California,United States,2013-02-17 04:01:00 UTC,2016-12-08 00:31:33 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33281,37.853216,-122.2486,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3125 Claremont Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-06 22:46:47 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33282,37.853052,-122.248542,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 15 Hillcrest Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-06 07:11:11 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33283,37.853071,-122.241692,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 151 The Uplands,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-05 07:36:58 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33284,37.853248,-122.240973,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 199 The Uplands,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-01 20:25:43 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33285,37.853273,-122.240854,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 201 The Uplands,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-03 10:40:49 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33288,37.853128,-122.248562,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 15 Hillcrest Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-06 12:24:10 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33291,37.853345,-122.248667,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3125 Claremont Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-07 00:54:09 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33296,37.855724,-122.266571,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2930 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-08 20:31:26 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33297,37.856474,-122.266701,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2920 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-03 02:10:59 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33298,37.855046,-122.242367,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 95 The Plaza Dr,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-09 15:00:52 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33300,37.85503,-122.242335,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 95 The Plaza Dr,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-02 22:30:23 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33302,37.855392,-122.247202,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 6 Oakvale Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-08 04:01:35 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33303,37.856486,-122.252884,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2979 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-07 13:15:27 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33306,37.855079,-122.250411,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2755 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-01 16:14:42 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33308,37.851308,-122.252107,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2704 Alcatraz Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-07 15:20:57 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33311,37.856118,-122.25283400000001,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2999 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-08 10:34:16 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33313,37.851318,-122.252049,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2704 Alcatraz Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-09 00:08:30 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33315,37.856036,-122.247889,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2856 Webster St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-02 11:06:09 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33316,37.856193,-122.252851,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2995 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-05 21:38:50 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33317,37.856268,-122.252858,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2995 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-04 02:46:38 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33318,37.855845,-122.254407,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2608 Webster St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-07 09:01:29 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33320,37.856203,-122.252986,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2992 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-02 20:35:44 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33323,37.855829,-122.254466,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2608 Webster St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-02 02:33:13 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33327,37.853897,-122.257927,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2443 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-03 06:50:24 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33328,37.855236,-122.2591,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3031 Telegraph Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-06 20:58:44 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33329,37.85534,-122.254921,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3006 Hillegass Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-07 10:46:18 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33330,37.855375,-122.254847,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3011 Hillegass Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-01 21:35:16 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33331,37.855959,-122.254289,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2611 Webster St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-05 20:13:18 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33332,37.856312,-122.253007,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2992 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-02 14:39:03 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33333,37.8564,-122.253003,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2982 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:00 UTC,2016-12-07 20:36:44 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33334,37.85326,-122.266283,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3054 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-01 18:32:21 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33335,37.855206,-122.259292,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3031 Telegraph Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-09 12:51:11 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33339,37.852585,-122.26618,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3126 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-01 17:24:14 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33342,37.854378,-122.26639,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3020 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-08 01:34:13 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33344,37.856157,-122.266486,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2915 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-06 20:58:45 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33345,37.851042,-122.270306,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3195 Adeline St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-06 21:20:17 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33350,37.853366,-122.266118,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3053 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-01 22:22:00 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33351,37.853292,-122.266114,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3055 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-01 23:06:50 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33352,37.853594,-122.26632,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3038 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-05 12:52:36 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33353,37.853706,-122.266336,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3038 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-08 11:57:58 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33356,37.853418,-122.266119,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 3053 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-03 20:02:27 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33357,37.856071,-122.266479,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2917 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-03 19:20:29 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33360,37.856542,-122.266535,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2903 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-08 04:01:36 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33366,37.856252,-122.266678,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2920 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-02 13:12:28 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33372,37.855809,-122.266556,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2930 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-03 09:55:56 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33373,37.856132,-122.266655,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2920 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-07 23:05:28 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33410,37.855962,-122.26354,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2934 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-08 23:46:48 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33415,37.849884,-122.276046,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 1600 Fairview St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:01 UTC,2016-12-01 09:08:37 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33517,37.85501,-122.291227,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2812 8th St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-08 17:42:28 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33518,37.855077,-122.291248,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2812 8th St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-02 05:05:42 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33522,37.855628,-122.290091,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 1002 Grayson St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-08 20:10:39 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33526,37.855545,-122.290047,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 1002 Grayson St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-08 09:32:07 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33547,37.856022,-122.248176,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2850 Webster St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-08 11:37:26 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33548,37.856327,-122.25285,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2979 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-03 06:02:14 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33549,37.856382,-122.252889,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2979 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-06 10:40:28 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33550,37.855957,-122.25434,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2611 Webster St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-03 07:50:19 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33551,37.856253,-122.252996,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2992 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-02 17:10:49 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33552,37.856545,-122.253037,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2980 College Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-08 10:13:23 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
33554,37.855971,-122.266573,false,[1x] Maindenhair Tree (Ginkgo biloba) @ 2930 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:01:02 UTC,2016-12-07 08:19:09 UTC,,http://fallingfruit.org/imports/79,true,{ginkgo}
